OBJECTID,geometry,minx,miny,maxx,maxy,center_x,center_y,height
188665,"POLYGON ((-84.4624578564719 33.7895233033956, -84.4630241253205 33.7895054832121, -84.463024347394 33.7895323283417, -84.4630241777273 33.7895507845789, -84.4630237217617 33.7895876955301, -84.4630227451591 33.7896430599544, -84.4630208958527 33.7897168705821, -84.4630197379294 33.7897537714968, -84.4630181010042 33.7897989570003, -84.4621221278321 33.789789752164, -84.462129957792 33.7895507471426, -84.4621305207976 33.7895335694025, -84.4624578564719 33.7895233033956))",-84.463024347394,33.7895054832121,-84.4621221278321,33.7897989570003,-84.46257323761304,33.789652220106206,24
247549,"POLYGON ((-84.4537741167883 33.7211818695886, -84.4537438541936 33.7210323142772, -84.4536267114442 33.7204533892435, -84.4538590383463 33.7205262009366, -84.4539707236837 33.7205612032355, -84.453989063467 33.721031744079, -84.4539939162391 33.7211562391518, -84.4539373683511 33.7211615101424, -84.4538847970745 33.7211672344103, -84.453832351329 33.7211737184617, -84.4537800472924 33.7211809604558, -84.4537741167883 33.7211818695886))",-84.4539939162391,33.7204533892435,-84.4536267114442,33.7211818695886,-84.45381031384164,33.72081762941605,24
5133250,"POLYGON ((-84.3694020961537 33.8459591395081, -84.3694021610633 33.8459866214514, -84.3693692248409 33.8459866756075, -84.3693691599418 33.8459591936642, -84.3694020961537 33.8459591395081))",-84.3694021610633,33.8459591395081,-84.3693691599418,33.8459866756075,-84.36938566050256,33.8459729075578,24
267774,"POLYGON ((-84.6005957180956 33.683121559344, -84.6009349252068 33.6830957281499, -84.6009369789177 33.683095548716, -84.6009390326332 33.6830953701837, -84.6009402653793 33.6830953658515, -84.6009423199561 33.6830953586311, -84.6009435527023 33.6830953542989, -84.6009460190559 33.6830955169464, -84.6009476635834 33.6830956833836, -84.600950130803 33.6830960182447, -84.6009513652765 33.683096357438, -84.600953008938 33.6830963516616, -84.6009542434116 33.6830966908549, -84.6009554778851 33.6830970300481, -84.6009575341894 33.6830973663532, -84.6009591804398 33.6830978754143, -84.6009612376102 33.6830983839329, -84.6009624729452 33.6830988944381, -84.6009637082848 33.6830994058449, -84.6009657654507 33.6830999134618, -84.6009670025177 33.6831007683942, -84.6009682378529 33.6831012788994, -84.60096947492 33.6831021338318, -84.600971532086 33.6831026414485, -84.60097318093 33.6831036662487, -84.6009744179973 33.6831045211811, -84.60097565506 33.6831053752117, -84.6009768921272 33.6831062301441, -84.6009777174131 33.6831069143069, -84.6009789544759 33.6831077683376, -84.6009801915432 33.6831086232699, -84.6009810168291 33.6831093074327, -84.600981842115 33.6831099915956, -84.6009826674009 33.6831106757584, -84.6009834926869 33.6831113599212, -84.6009843179728 33.6831120440841, -84.6009851432588 33.6831127282469, -84.6009859685447 33.6831134124097, -84.6009867955583 33.6831144400981, -84.6009876208443 33.6831151242609, -84.6009884478578 33.6831161519494, -84.600989276599 33.6831175231634, -84.600990101885 33.6831182073262, -84.6009909271711 33.683118891489, -84.6009909323538 33.6831199220658, -84.6009917576398 33.6831206062286, -84.6009925846535 33.683121633917, -84.6009934099396 33.6831223180797, -84.6009934151223 33.6831233486566, -84.6009942404085 33.6831240328194, -84.6009950691498 33.6831254040334, -84.6009958978911 33.6831267752474, -84.6009959030738 33.6831278058243, -84.60099672836 33.683128489987, -84.6009967335427 33.6831295205639, -84.6009975622841 33.6831308917778, -84.6009983910256 33.6831322629918, -84.6009983962083 33.6831332935687, -84.6009992249498 33.6831346647826, -84.6010000536913 33.6831360359966, -84.601000058874 33.6831370665735, -84.6010000640568 33.6831380971503, -84.6010008910708 33.6831391248387, -84.6010008979811 33.6831404989412, -84.6010009048915 33.6831418730437, -84.6010017319055 33.683142900732, -84.6010017370883 33.6831439313089, -84.6010017422711 33.6831449618857, -84.6010017474539 33.6831459924626, -84.6010017526367 33.6831470230395, -84.6010017578195 33.6831480536163, -84.6010025848336 33.6831490813047, -84.6010025900164 33.6831501118815, -84.6010025951992 33.6831511424584, -84.601002600382 33.6831521730353, -84.6010151426148 33.6833582479648, -84.6006045166273 33.683394784018, -84.6006011153542 33.6833950871972, -84.6005841616723 33.6831235123403, -84.6005957180956 33.683121559344))",-84.6010151426148,33.6830953542989,-84.6005841616723,33.6833950871972,-84.60079965214355,33.68324522074805,24
166674,"POLYGON ((-84.3420734543201 33.9734435742783, -84.3418203525835 33.9734339619026, -84.3417521622332 33.9734313693911, -84.3417701989693 33.9730896534935, -84.3417773119489 33.9729548920601, -84.3421624815937 33.9729711397578, -84.3421551983595 33.9730891051017, -84.3421331758065 33.9734458387745, -84.3420734543201 33.9734435742783))",-84.3421624815937,33.9729548920601,-84.3417521622332,33.9734458387745,-84.34195732191345,33.9732003654173,24
99069,"POLYGON ((-84.2656216045657 34.0295263045282, -84.2656389246161 34.0295439875236, -84.265926197272 34.0298368165865, -84.2654314583614 34.0297871986522, -84.2654311747542 34.0297807568283, -84.265430315794 34.0297721651105, -84.2654289186821 34.0297636225122, -84.2654269866947 34.0297551524729, -84.2654245263564 34.0297467784291, -84.265421543107 34.0297385220155, -84.2654192681137 34.029733095208, -84.2654154339826 34.0297250874221, -84.2654111019167 34.0297172567528, -84.2654062838533 34.0297096248292, -84.2654028084436 34.0297046588098, -84.2653972111217 34.029697405289, -84.2653911657682 34.0296904054819, -84.2653846897326 34.0296836792102, -84.2653801408179 34.0296793551014, -84.2653729863689 34.029673122558, -84.2656216045657 34.0295263045282))",-84.265926197272,34.0295263045282,-84.2653729863689,34.0298368165865,-84.26564959182045,34.02968156055735,24
115344,"POLYGON ((-84.3478673588366 34.0499068609, -84.3478720590322 34.0497308456651, -84.3478727732278 34.0497020065323, -84.3478779749031 34.0495127512719, -84.3478785744621 34.0494921440307, -84.3486934328699 34.0496768166567, -84.3486880889991 34.0496962994017, -84.3486835445712 34.049714293302, -84.3486818947806 34.04972082342, -84.3486762098288 34.049745432337, -84.3486710362949 34.0497701189369, -84.348666374164 34.0497948760067, -84.3486622255894 34.0498196972321, -84.3486585927186 34.0498445735938, -84.3486554744534 34.0498694978806, -84.3486528740322 34.049894464678, -84.3486507914344 34.0499194640683, -84.3486492266467 34.0499444897404, -84.3486481807376 34.0499695344798, -84.3486479349319 34.0499812296604, -84.3478673588366 34.0499068609))",-84.3486934328699,34.0494921440307,-84.3478673588366,34.0499812296604,-84.34828039585324,34.04973668684555,24
5353231,"POLYGON ((-84.3644893379015 33.8546185194489, -84.364489401261 33.8546460022634, -84.3644564617052 33.854646055119, -84.3644563983563 33.8546185723045, -84.3644893379015 33.8546185194489))",-84.364489401261,33.8546185194489,-84.3644563983563,33.854646055119,-84.36447289980865,33.85463228728395,24
326976,"POLYGON ((-84.5625080915702 33.6096148685494, -84.5623583951977 33.6100058194218, -84.5623081880713 33.6107711879016, -84.5617006684988 33.610766862821, -84.5616870964559 33.6093170896528, -84.5624161564126 33.6095830542109, -84.5624436148448 33.6095928549847, -84.5624619809805 33.6095992675126, -84.5624803951704 33.6096055834052, -84.5625080915702 33.6096148685494))",-84.5625080915702,33.6093170896528,-84.5616870964559,33.6107711879016,-84.56209759401304,33.6100441387772,24
54889,"POLYGON ((-84.2572914444689 34.1080381060178, -84.2572672424448 34.1080366677784, -84.2572650847496 34.1080360003787, -84.257106546291 34.1079869625862, -84.2570519057165 34.1079700616397, -84.257033382096 34.1079643320423, -84.257016456687 34.107959096248, -84.2570961035043 34.1075892937834, -84.2571168641371 34.1075959557878, -84.2572855602583 34.1076500909673, -84.2572868085139 34.1076883415566, -84.2572878035307 34.1077188295101, -84.2572903761947 34.107797620709, -84.2572906597024 34.1078063227949, -84.2572924121716 34.1078600003805, -84.2572925522478 34.1078643027379, -84.2572943024882 34.1079179208187, -84.2572944705824 34.1079230859917, -84.2572963026312 34.1079792176873, -84.2572963317589 34.1079801048454, -84.2572914444689 34.1080381060178))",-84.2572963317589,34.1075892937834,-84.257016456687,34.1080381060178,-84.25715639422295,34.1078136999006,24
115444,"POLYGON ((-84.3565753826301 34.0240611700321, -84.3571908359374 34.0240771973235, -84.3572248177184 34.0240781932525, -84.3572196206722 34.0244495833239, -84.356565842927 34.0244268234933, -84.3565699103732 34.0242704066395, -84.3565753826301 34.0240611700321))",-84.3572248177184,34.0240611700321,-84.356565842927,34.0244495833239,-84.3568953303227,34.024255376678,24
270071,"POLYGON ((-84.6236989769919 33.6700229866497, -84.6221595046548 33.6695591280538, -84.6221501447139 33.6695563178133, -84.6221549642322 33.6692110494158, -84.6221621685867 33.6687183969366, -84.6238647856512 33.6692047365317, -84.6256853827589 33.6697445489674, -84.6255447900973 33.6700391353009, -84.6241133795585 33.6695789546078, -84.6239534354521 33.6700996548438, -84.6237065441313 33.6700252669147, -84.6237007640666 33.6700236382525, -84.6236989769919 33.6700229866497))",-84.6256853827589,33.6687183969366,-84.6221501447139,33.6700996548438,-84.6239177637364,33.669409025890204,24
305097,"POLYGON ((-84.3944808098436 33.7271070026187, -84.39469157459 33.7272902211397, -84.3944793917852 33.7272895172156, -84.3944808098436 33.7271070026187))",-84.39469157459,33.7271070026187,-84.3944793917852,33.7272902211397,-84.3945854831876,33.7271986118792,24
229640,"POLYGON ((-84.4625341742042 33.7604873861364, -84.4627373763913 33.7604877780263, -84.4627347105985 33.760921876691, -84.4625405395375 33.7609201782988, -84.4625341742042 33.7604873861364))",-84.4627373763913,33.7604873861364,-84.4625341742042,33.760921876691,-84.46263577529774,33.7607046314137,24
1572,"POLYGON ((-84.3123715228388 34.0759101302857, -84.3119284015348 34.0760588641278, -84.3118072721392 34.0758033541028, -84.3118283887965 34.0757965598776, -84.3118493282113 34.0757893970999, -84.3118735217972 34.0757805787252, -84.3118940459633 34.0757726284239, -84.3119143658172 34.0757643204217, -84.3119344694462 34.0757556583393, -84.311954350354 34.0757466448892, -84.3119739977144 34.075737285494, -84.3119934050327 34.075727583768, -84.3120093864763 34.075719240308, -84.3120251898275 34.075710665343, -84.3120439108392 34.0757000718274, -84.3120562405949 34.0756928281366, -84.3120684476685 34.0756854412339, -84.312135663549 34.0756435955321, -84.3121403657293 34.0756453796606, -84.3121451554508 34.0756470338536, -84.3121524641847 34.075649251275, -84.3121599013061 34.0756511475709, -84.3121674483864 34.0756527173536, -84.3121750837493 34.0756539570423, -84.3121802119568 34.0756545974241, -84.3121853648304 34.075655089011, -84.3121931245393 34.0756555450527, -84.3122009020881 34.0756556620676, -84.3122086768915 34.0756554409818, -84.3122164272782 34.0756548809193, -84.3122215696842 34.0756543203388, -84.3122266847483 34.0756536110249, -84.3122342951116 34.0756522703334, -84.3122418106444 34.075650598863, -84.312249210771 34.0756486029495, -84.3122564749143 34.0756462880269, -84.3122642884501 34.0756433746859, -84.3123715228388 34.0759101302857))",-84.3123715228388,34.0756433746859,-84.3118072721392,34.0760588641278,-84.312089397489,34.07585111940685,24
5149589,"POLYGON ((-84.3533969537666 33.8273058062115, -84.3533970135098 33.8273332882642, -84.3533640844102 33.8273333381206, -84.3533640246774 33.8273058560678, -84.3533969537666 33.8273058062115))",-84.3533970135098,33.8273058062115,-84.3533640246774,33.8273333381206,-84.3533805190936,33.82731957216605,24
111109,"POLYGON ((-84.1978659888354 34.0447030617405, -84.1981544026149 34.0445803433228, -84.1983916395511 34.0451048518536, -84.1982766666356 34.0451408270533, -84.1980351952645 34.0451955222593, -84.1978659888354 34.0447030617405))",-84.1983916395511,34.0445803433228,-84.1978659888354,34.0451955222593,-84.19812881419325,34.04488793279105,24
5388862,"POLYGON ((-84.3880274205235 33.826138549215, -84.3880274913434 33.8261660312136, -84.3879945627623 33.8261660903151, -84.3879944919529 33.8261386083165, -84.3880274205235 33.826138549215))",-84.3880274913434,33.826138549215,-84.3879944919529,33.8261660903151,-84.38801099164814,33.82615231976505,24
129006,"POLYGON ((-84.3780937562116 33.8469364303507, -84.3782349826355 33.8469739226842, -84.3784547814888 33.8470322755331, -84.3787166371786 33.8471017928193, -84.3785856257659 33.8475866378557, -84.3785704976527 33.8475833025391, -84.3785604366363 33.8475808917107, -84.3785504260527 33.8475783365323, -84.3785404702265 33.8475756378978, -84.3785305713214 33.8475727967054, -84.3785207325791 33.8475698129495, -84.378510957246 33.8475666884276, -84.3785012474833 33.8475634231363, -84.3784916065395 33.8475600197748, -84.3784820387348 33.847556477434, -84.3784725440738 33.8475527979173, -84.3784631279618 33.8475489821171, -84.3784537914838 33.8475450318347, -84.3784445378816 33.8475409470647, -84.3784353704038 33.8475367305063, -84.3784262912138 33.8475323830575, -84.3784173035535 33.8475279047128, -84.3784084095908 33.8475232981735, -84.3783996125697 33.8475185643355, -84.3783909135732 33.8475137040987, -84.3783823169302 33.8475087201607, -84.378373824802 33.8475036125176, -84.3783654393566 33.8474983838708, -84.378357163838 33.8474930351163, -84.3783489993312 33.8474875680556, -84.3783409490825 33.8474819844864, -84.3783330152575 33.8474762862083, -84.3783252011004 33.8474704741174, -84.3783175076984 33.8474645509167, -84.3783099382955 33.8474585175024, -84.378302493979 33.8474523765775, -84.3782951790735 33.8474461290364, -84.3782879925052 33.8474397775857, -84.3782809396791 33.8474333231178, -84.3782740206021 33.8474267683378, -84.3782672385203 33.8474201150433, -84.3782605945188 33.8474133650358, -84.3782540918438 33.847406520113, -84.378247730502 33.8473995829798, -84.3782415137396 33.847392555434, -84.3782354437223 33.8473854392751, -84.3781864395981 33.8473267994392, -84.378180568779 33.8473193899022, -84.3781748533631 33.8473118971473, -84.3781692933547 33.8473043229779, -84.3781638909195 33.8472966691933, -84.3781586471469 33.8472889393984, -84.3781535652832 33.8472811353909, -84.3781486442521 33.847273258976, -84.3781438883827 33.8472653128511, -84.3781392966009 33.8472572997232, -84.3781348710725 33.8472492213916, -84.3781306139653 33.8472410805578, -84.3781265263642 33.847232879023, -84.3781226082781 33.8472246203939, -84.3781188618749 33.8472163073717, -84.3781152882372 33.8472079408562, -84.3781118873717 33.8471995235524, -84.3781086625291 33.8471910590612, -84.3781056126332 33.8471825491878, -84.3781027387711 33.8471739966352, -84.378100043113 33.8471654050063, -84.3780975245781 33.847156774303, -84.3780951853409 33.8471481099314, -84.378093026482 33.8471394118897, -84.3780910469318 33.8471306846879, -84.3780892488559 33.8471219301255, -84.3780876322632 33.8471131518093, -84.3780861971558 33.8471043506407, -84.3780849446231 33.8470955302246, -84.3780838746718 33.8470866932657, -84.3780829883868 33.8470778415657, -84.3780822846986 33.8470689796344, -84.3780817636071 33.8470601074719, -84.3780814272868 33.8470512304843, -84.378081274657 33.8470423486735, -84.3780813057288 33.8470334665477, -84.3780815205088 33.8470245868118, -84.3780819189991 33.8470157103674, -84.3780825001302 33.8470068417245, -84.3780832660677 33.8469979826829, -84.3780842146571 33.8469891359509, -84.3780853459047 33.8469803042336, -84.3780866598174 33.8469714902358, -84.3780881564018 33.8469626966625, -84.3780898345815 33.8469539253189, -84.3780916932848 33.8469451798132, -84.3780937562116 33.8469364303507))",-84.3787166371786,33.8469364303507,-84.378081274657,33.8475866378557,-84.3783989559178,33.8472615341032,24
202458,"POLYGON ((-84.3499068424205 33.7643536586937, -84.3499131965779 33.7641420616272, -84.350275053577 33.7644736500848, -84.3501508102487 33.7645691712624, -84.3499068424205 33.7643536586937))",-84.350275053577,33.7641420616272,-84.3499068424205,33.7645691712624,-84.35009094799875,33.7643556164448,24
5484931,"POLYGON ((-84.4439966167071 33.725001796183, -84.4439967050953 33.7250292785155, -84.4439638153267 33.7250293523674, -84.443963726949 33.7250018700348, -84.4439966167071 33.725001796183))",-84.4439967050953,33.725001796183,-84.443963726949,33.7250293523674,-84.44398021602214,33.725015574275204,24
247443,"POLYGON ((-84.4516434302955 33.7197425424272, -84.4516972824448 33.7197566535443, -84.451941210135 33.7197259362189, -84.4524031323016 33.7196677655174, -84.4523725057108 33.7198061291196, -84.4523261035678 33.7200137585251, -84.4519419504688 33.7199497594748, -84.4514702717033 33.7198711774943, -84.4516434302955 33.7197425424272))",-84.4524031323016,33.7196677655174,-84.4514702717033,33.7200137585251,-84.45193670200246,33.71984076202125,24
49304,"POLYGON ((-84.4962439134773 33.5824853077304, -84.4968849428139 33.582240491508, -84.4969004968174 33.5822524098471, -84.496914434017 33.5822626833315, -84.4969285815895 33.582272752474, -84.4969429352224 33.5822826163843, -84.4969574883937 33.5822922597512, -84.4970923785999 33.5823801512985, -84.496545304585 33.5826985438789, -84.4962439134773 33.5824853077304))",-84.4970923785999,33.582240491508,-84.4962439134773,33.5826985438789,-84.4966681460386,33.582469517693454,24
2610408,"POLYGON ((-84.1662726641456 34.0456949167564, -84.166268545055 34.0454612686422, -84.1663708982619 34.045487170525, -84.1666672484007 34.0455621645058, -84.166650446004 34.0456254407425, -84.1666456022882 34.04569011899, -84.1663716004898 34.0456936448546, -84.1662726641456 34.0456949167564))",-84.1666672484007,34.0454612686422,-84.166268545055,34.0456949167564,-84.16646789672785,34.0455780926993,24
153062,"POLYGON ((-84.3751084346859 33.9506622837307, -84.3756254173746 33.9503146164482, -84.3756752308088 33.9503674204026, -84.3758472932618 33.9505073256864, -84.3755899407617 33.9507060664646, -84.3752908226695 33.9508332639936, -84.3751084346859 33.9506622837307))",-84.3758472932618,33.9503146164482,-84.3751084346859,33.9508332639936,-84.37547786397386,33.950573940220906,24
5495774,"POLYGON ((-84.3005587505331 34.0671426306437, -84.3005587937595 34.067170111695, -84.3005257720837 34.0671701476642, -84.300525728868 34.0671426666128, -84.3005587505331 34.0671426306437))",-84.3005587937595,34.0671426306437,-84.300525728868,34.0671701476642,-84.30054226131375,34.06715638915395,24
23561,"POLYGON ((-84.5882324236645 33.5809725924144, -84.5882453577296 33.5809728991063, -84.5886822393023 33.5809832463729, -84.5886826095313 33.5809882647262, -84.5885482482567 33.5815235043962, -84.5885286901713 33.5815203629136, -84.5885071930467 33.5815172316441, -84.5884856338834 33.5815144125613, -84.5884640202308 33.5815119074428, -84.5884423585478 33.5815097153648, -84.5884206531519 33.5815078381159, -84.5883989137382 33.5815062756632, -84.5883771446199 33.5815050288935, -84.5883553522603 33.5815040977849, -84.5883335452814 33.5815034832096, -84.5883117279922 33.5815031851529, -84.5882899079331 33.5815032035891, -84.5882680915631 33.5815035375946, -84.5882463036193 33.58150417897, -84.588205956351 33.5815056905572, -84.5882324236645 33.5809725924144))",-84.5886826095313,33.5809725924144,-84.588205956351,33.5815235043962,-84.58844428294115,33.5812480484053,24
63555,"POLYGON ((-84.3420530068984 34.0996411897733, -84.3424943086743 34.0996354062825, -84.342497269667 34.0997140328543, -84.3425275152159 34.1005171549161, -84.342525863488 34.1005171572806, -84.3419677823738 34.1006168871588, -84.3419595279743 34.1006189600069, -84.3419504477094 34.1006210340329, -84.3419421926008 34.1006227633693, -84.3419339382001 34.1006248362158, -84.3419256830908 34.1006265655511, -84.3419166021162 34.1006282960639, -84.3419083470062 34.1006300253981, -84.3418992653228 34.1006314123991, -84.3418910102122 34.1006331417321, -84.3418827543932 34.1006345275539, -84.3418736727089 34.100635914553, -84.3418654168894 34.1006373003737, -84.3418563352045 34.1006386873715, -84.3418480786765 34.1006397296804, -84.3418389969911 34.100641116677, -84.341824960822 34.1006428542487, -84.3420276348042 34.0997156733543, -84.342043890194 34.0996413091778, -84.3420530068984 34.0996411897733))",-84.3425275152159,34.0996354062825,-84.341824960822,34.1006428542487,-84.34217623801895,34.1001391302656,24
712546,"POLYGON ((-84.5852623957826 33.5373730660145, -84.5852491859726 33.5373579840842, -84.585543935724 33.5371864707636, -84.5855941269756 33.5372576418947, -84.5856513405927 33.5373249958782, -84.5856401243036 33.5373827891267, -84.5853879417901 33.5375280316747, -84.5852623957826 33.5373730660145))",-84.5856513405927,33.5371864707636,-84.5852491859726,33.5375280316747,-84.58545026328265,33.53735725121915,24
261648,"POLYGON ((-84.5003237056803 33.7276194839761, -84.5003428754099 33.7271419964902, -84.5006672893158 33.7271450083708, -84.5006618092334 33.7276237554585, -84.5003237056803 33.7276194839761))",-84.5006672893158,33.7271419964902,-84.5003237056803,33.7276237554585,-84.50049549749805,33.72738287597435,24
5385624,"POLYGON ((-84.2685059331703 33.9897062751127, -84.2685059659531 33.9897337565424, -84.2684729742219 33.9897337838454, -84.2684729414497 33.9897063024157, -84.2685059331703 33.9897062751127))",-84.2685059659531,33.9897062751127,-84.2684729414497,33.9897337838454,-84.26848945370139,33.98972002947905,24
135758,"POLYGON ((-84.3829180815058 33.8319524379602, -84.3829205868334 33.8319450851696, -84.3830217640358 33.8319720534831, -84.3832170033718 33.8320239826733, -84.3833991772518 33.8320723874512, -84.3839898217192 33.8322293988631, -84.3841161317458 33.8322630067664, -84.3844195506593 33.8323436742769, -84.3844423704032 33.8323497417126, -84.384397731398 33.8323925855011, -84.3843636472421 33.8324248884578, -84.3843293476561 33.8324570330959, -84.3842948347984 33.8324890185099, -84.3836724570007 33.8330604960422, -84.3832800678529 33.8327443474713, -84.3835131206327 33.8324158793063, -84.3832647622072 33.832237850748, -84.3832412043773 33.8322209637635, -84.382907974374 33.8319820936183, -84.3829180815058 33.8319524379602))",-84.3844423704032,33.8319450851696,-84.382907974374,33.8330604960422,-84.3836751723886,33.8325027906059,24
241866,"POLYGON ((-84.439305844478 33.7168116963754, -84.4393053003956 33.7169505395628, -84.4388879954484 33.7169497838013, -84.4388891757061 33.7168109383102, -84.439305844478 33.7168116963754))",-84.439305844478,33.7168109383102,-84.4388879954484,33.7169505395628,-84.43909691996319,33.7168807389365,24
186753,"POLYGON ((-84.4148770936359 33.7956277181516, -84.4154270297387 33.7955823865076, -84.4154981495737 33.7957064956386, -84.415472576478 33.795707701323, -84.4149098034262 33.7957343903722, -84.4148770936359 33.7956277181516))",-84.4154981495737,33.7955823865076,-84.4148770936359,33.7957343903722,-84.41518762160479,33.795658388439904,24
5440998,"POLYGON ((-84.3810195857776 33.7857292817806, -84.3810196542511 33.7857567639723, -84.3809867411294 33.7857568211428, -84.3809866726664 33.7857293389511, -84.3810195857776 33.7857292817806))",-84.3810196542511,33.7857292817806,-84.3809866726664,33.7857568211428,-84.38100316345876,33.785743051461694,24
5135150,"POLYGON ((-84.3694020961537 33.8459591395081, -84.3694021610633 33.8459866214514, -84.3693692248409 33.8459866756075, -84.3693691599418 33.8459591936642, -84.3694020961537 33.8459591395081))",-84.3694021610633,33.8459591395081,-84.3693691599418,33.8459866756075,-84.36938566050256,33.8459729075578,24
34112,"POLYGON ((-84.3635629897113 34.0336747115523, -84.3634656333985 34.0336619995628, -84.3634333593749 34.0336579650947, -84.3634010554123 34.0336540956616, -84.3633687247553 34.0336503894548, -84.3633255752162 34.0336457060621, -84.3632931837251 34.0336423849223, -84.3632502801967 34.0336382447834, -84.3632448850095 34.0334312372626, -84.3632398189199 34.0332382511209, -84.3633908787251 34.0332580641558, -84.363390444557 34.0330821598114, -84.3633917932061 34.0330823199444, -84.3636402042333 34.0331631586607, -84.3635629897113 34.0336747115523))",-84.3636402042333,34.0330821598114,-84.3632398189199,34.0336747115523,-84.3634400115766,34.033378435681854,24
